
[Name]
inner_tube inner_tube_inner_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Surface Heat Transfer Coefficient [ W m^-2 K^-1 ], Yplus
2.63212323e-02, 5.14610037e-02, 9.00377408e-02, 1.40201807e+03, 7.93887749e-02
2.63226908e-02, 5.14590070e-02, 9.10086110e-02, 1.43296863e+03, 7.33525455e-02
2.63241474e-02, 5.14570102e-02, 9.19794887e-02, 1.45846790e+03, 6.68481365e-02
2.63256058e-02, 5.14550135e-02, 9.29503590e-02, 1.47280383e+03, 6.01965711e-02
2.63270624e-02, 5.14530167e-02, 9.39212367e-02, 1.47488184e+03, 5.37477508e-02
2.63285208e-02, 5.14510199e-02, 9.48921070e-02, 1.46745215e+03, 4.77517173e-02
2.63299774e-02, 5.14490232e-02, 9.58629847e-02, 1.45222021e+03, 4.24535982e-02
2.63314359e-02, 5.14470264e-02, 9.68338549e-02, 1.43042114e+03, 3.80503237e-02
2.63328925e-02, 5.14450297e-02, 9.78047326e-02, 1.40263806e+03, 3.46468315e-02
2.63343509e-02, 5.14430329e-02, 9.87756029e-02, 1.36625488e+03, 3.21769118e-02
2.63358075e-02, 5.14410362e-02, 9.97464806e-02, 1.31762769e+03, 3.04550417e-02
2.63372660e-02, 5.14390394e-02, 1.00717351e-01, 1.26803320e+03, 2.93087885e-02
2.63387226e-02, 5.14370427e-02, 1.01688229e-01, 1.23099011e+03, 2.86479164e-02
2.63401791e-02, 5.14350459e-02, 1.02659099e-01, 1.20430103e+03, 2.83882413e-02
2.63416376e-02, 5.14330491e-02, 1.03629977e-01, 1.18135205e+03, 2.83917729e-02
2.63430942e-02, 5.14310524e-02, 1.04600847e-01, 1.15898425e+03, 2.85379980e-02
2.63445508e-02, 5.14290556e-02, 1.05571724e-01, 1.13661670e+03, 2.87385974e-02
2.63460092e-02, 5.14270589e-02, 1.06542595e-01, 1.11339783e+03, 2.89539993e-02
2.63474658e-02, 5.14250621e-02, 1.07513472e-01, 1.08678625e+03, 2.91329939e-02
2.63489224e-02, 5.14230654e-02, 1.08484343e-01, 1.05691418e+03, 2.92070378e-02
2.63503809e-02, 5.14210686e-02, 1.09455220e-01, 1.02827588e+03, 2.91920789e-02
2.63518374e-02, 5.14190719e-02, 1.10426091e-01, 1.00422131e+03, 2.91603263e-02
2.63532940e-02, 5.14170751e-02, 1.11396968e-01, 9.84598938e+02, 2.91204043e-02
2.63547525e-02, 5.14150783e-02, 1.12367839e-01, 9.68072876e+02, 2.90719140e-02
2.63562091e-02, 5.14130853e-02, 1.13338716e-01, 9.51050781e+02, 2.90661249e-02
2.63576657e-02, 5.14110886e-02, 1.14309587e-01, 9.30066589e+02, 2.91470326e-02
2.63591222e-02, 5.14090918e-02, 1.15280464e-01, 9.06740051e+02, 2.93155015e-02
2.63605807e-02, 5.14070950e-02, 1.16251335e-01, 8.82995667e+02, 2.95445956e-02
2.63620373e-02, 5.14050983e-02, 1.17222212e-01, 8.57879028e+02, 2.97413394e-02
2.63634939e-02, 5.14031015e-02, 1.18193083e-01, 8.31182495e+02, 2.97948755e-02
2.63649505e-02, 5.14011048e-02, 1.19163960e-01, 8.03630981e+02, 2.96370033e-02
2.63664071e-02, 5.13991080e-02, 1.20134830e-01, 7.82835022e+02, 2.93172598e-02
2.63678655e-02, 5.13971150e-02, 1.21105708e-01, 7.93006897e+02, 2.90148426e-02
2.63693221e-02, 5.13951182e-02, 1.22076578e-01, 8.63509949e+02, 2.89994720e-02
2.63707787e-02, 5.13931215e-02, 1.23047464e-01, 9.87589783e+02, 2.88096201e-02
2.63675544e-02, 5.13864048e-02, 1.24018319e-01, 3.66925934e+02, 5.81130087e-01
2.59094965e-02, 5.21330535e-02, 2.49891765e-02, 3.43692505e+03, 3.66265506e-01
2.59003956e-02, 5.21327741e-02, 2.40183156e-02, 3.52277148e+03, 3.91644418e-01
2.59108171e-02, 5.21307923e-02, 2.59600542e-02, 3.28741333e+03, 3.40087891e-01
2.59121340e-02, 5.21285348e-02, 2.69309282e-02, 3.23004468e+03, 3.31469208e-01
2.59134509e-02, 5.21262772e-02, 2.79018022e-02, 3.21268140e+03, 3.21337432e-01
2.59147678e-02, 5.21240197e-02, 2.88726762e-02, 3.18295679e+03, 3.14926893e-01
2.59160865e-02, 5.21217585e-02, 2.98435502e-02, 3.16615137e+03, 3.08506072e-01
2.59174034e-02, 5.21195009e-02, 3.08144242e-02, 3.14816772e+03, 3.03445369e-01
2.59187203e-02, 5.21172434e-02, 3.17852981e-02, 3.13280591e+03, 2.98566163e-01
2.59200390e-02, 5.21149859e-02, 3.27561721e-02, 3.11693286e+03, 2.94217467e-01
2.59213559e-02, 5.21127284e-02, 3.37270461e-02, 3.10210962e+03, 2.90061533e-01
2.59226728e-02, 5.21104671e-02, 3.46979201e-02, 3.08787671e+03, 2.86178529e-01
2.59239916e-02, 5.21082096e-02, 3.56687941e-02, 3.07397681e+03, 2.82449365e-01
2.59253085e-02, 5.21059521e-02, 3.66396680e-02, 3.06061206e+03, 2.78912425e-01
2.59266254e-02, 5.21036945e-02, 3.76105420e-02, 3.04867188e+03, 2.75576174e-01
2.59279441e-02, 5.21014333e-02, 3.85814160e-02, 3.03797900e+03, 2.72438884e-01
2.59292610e-02, 5.20991758e-02, 3.95522900e-02, 3.02864844e+03, 2.69495726e-01
2.59305779e-02, 5.20969182e-02, 4.05231640e-02, 3.02078564e+03, 2.66755641e-01
2.59318966e-02, 5.20946607e-02, 4.14940380e-02, 3.01452100e+03, 2.64215171e-01
2.59332135e-02, 5.20923994e-02, 4.24649119e-02, 3.00976709e+03, 2.61856586e-01
2.59345304e-02, 5.20901419e-02, 4.34357859e-02, 3.00601294e+03, 2.59657711e-01
2.59358492e-02, 5.20878844e-02, 4.44066599e-02, 3.00335620e+03, 2.57643104e-01
2.59371661e-02, 5.20856269e-02, 4.53775339e-02, 3.00212671e+03, 2.55834550e-01
2.59384830e-02, 5.20833693e-02, 4.63484079e-02, 3.00216870e+03, 2.54219383e-01
2.59398017e-02, 5.20811081e-02, 4.73192818e-02, 3.00329199e+03, 2.52785057e-01
2.59411186e-02, 5.20788506e-02, 4.82901558e-02, 3.00527734e+03, 2.51520872e-01
2.59424355e-02, 5.20765930e-02, 4.92610298e-02, 3.00785620e+03, 2.50412524e-01
2.59437542e-02, 5.20743355e-02, 5.02319038e-02, 3.01081055e+03, 2.49445081e-01
2.59450711e-02, 5.20720743e-02, 5.12027778e-02, 3.01387451e+03, 2.48599157e-01
2.59463880e-02, 5.20698167e-02, 5.21736518e-02, 3.01661646e+03, 2.47836113e-01
2.59477068e-02, 5.20675592e-02, 5.31445257e-02, 3.01895508e+03, 2.47129530e-01
2.59490237e-02, 5.20653017e-02, 5.41153997e-02, 3.02064282e+03, 2.46455148e-01
2.59503406e-02, 5.20630404e-02, 5.50862737e-02, 3.02060767e+03, 2.45746672e-01
2.59516593e-02, 5.20607829e-02, 5.60571477e-02, 3.01835034e+03, 2.44953200e-01
2.59529762e-02, 5.20585254e-02, 5.70280217e-02, 3.01399487e+03, 2.44051814e-01
2.59542931e-02, 5.20562679e-02, 5.79988956e-02, 3.00734326e+03, 2.43007034e-01
2.59556118e-02, 5.20540103e-02, 5.89697696e-02, 2.99816162e+03, 2.41780788e-01
2.59569287e-02, 5.20517491e-02, 5.99406436e-02, 2.98618750e+03, 2.40333229e-01
2.59582456e-02, 5.20494916e-02, 6.09115176e-02, 2.97120190e+03, 2.38626942e-01
2.59595644e-02, 5.20472340e-02, 6.18823916e-02, 2.95314966e+03, 2.36630261e-01
2.59608813e-02, 5.20449765e-02, 6.28532693e-02, 2.93203467e+03, 2.34305248e-01
2.59622000e-02, 5.20427153e-02, 6.38241395e-02, 2.90798267e+03, 2.31644034e-01
2.59635169e-02, 5.20404577e-02, 6.47950172e-02, 2.88122510e+03, 2.28655830e-01
2.59648338e-02, 5.20382002e-02, 6.57658875e-02, 2.85199854e+03, 2.25407556e-01
2.59661525e-02, 5.20359427e-02, 6.67367652e-02, 2.82049268e+03, 2.21799523e-01
2.59674694e-02, 5.20336814e-02, 6.77076355e-02, 2.78701758e+03, 2.17824101e-01
2.59687863e-02, 5.20314239e-02, 6.86785132e-02, 2.75200977e+03, 2.13734493e-01
2.59701051e-02, 5.20291664e-02, 6.96493834e-02, 2.71552466e+03, 2.09627584e-01
2.59714220e-02, 5.20269088e-02, 7.06202611e-02, 2.67708887e+03, 2.05616608e-01
2.59727389e-02, 5.20246476e-02, 7.15911314e-02, 2.63554541e+03, 2.01609731e-01
2.59740576e-02, 5.20223901e-02, 7.25620091e-02, 2.58957202e+03, 1.98131904e-01
2.59753745e-02, 5.20201325e-02, 7.35328794e-02, 2.53749951e+03, 1.95264235e-01
2.59766914e-02, 5.20178750e-02, 7.45037571e-02, 2.47790137e+03, 1.93177909e-01
2.59780101e-02, 5.20156138e-02, 7.54746273e-02, 2.41030664e+03, 1.92169666e-01
2.59793270e-02, 5.20133562e-02, 7.64455050e-02, 2.33265137e+03, 1.92137077e-01
2.59806439e-02, 5.20110987e-02, 7.74163753e-02, 2.24036206e+03, 1.93421230e-01
2.59819627e-02, 5.20088412e-02, 7.83872530e-02, 2.12461523e+03, 1.95470259e-01
2.59832796e-02, 5.20065799e-02, 7.93581232e-02, 1.97610193e+03, 1.96151391e-01
2.59845983e-02, 5.20043224e-02, 8.03290009e-02, 1.79554333e+03, 1.93170071e-01
2.59859152e-02, 5.20020649e-02, 8.12998712e-02, 1.60225806e+03, 1.84901834e-01
2.59872321e-02, 5.19998074e-02, 8.22707489e-02, 1.43095471e+03, 1.70386374e-01
2.59885509e-02, 5.19975461e-02, 8.32416192e-02, 1.31172913e+03, 1.51262090e-01
2.59898677e-02, 5.19952886e-02, 8.42124969e-02, 1.24999573e+03, 1.31667823e-01
2.59911846e-02, 5.19930311e-02, 8.51833671e-02, 1.23124805e+03, 1.15176998e-01
2.59925034e-02, 5.19907698e-02, 8.61542448e-02, 1.24055652e+03, 1.02755964e-01
2.59938203e-02, 5.19885123e-02, 8.71251151e-02, 1.26517249e+03, 9.38260108e-02
2.59951372e-02, 5.19862548e-02, 8.80959928e-02, 1.29291101e+03, 8.70622844e-02
2.59964559e-02, 5.19839972e-02, 8.90668631e-02, 1.32169751e+03, 8.12466294e-02
2.59977728e-02, 5.19817360e-02, 9.00377408e-02, 1.35726746e+03, 7.56196007e-02
2.59990916e-02, 5.19794784e-02, 9.10086110e-02, 1.39823596e+03, 6.98167384e-02
2.60004085e-02, 5.19772209e-02, 9.19794887e-02, 1.43603491e+03, 6.38647750e-02
2.60017253e-02, 5.19749634e-02, 9.29503590e-02, 1.46271497e+03, 5.78801259e-02
2.60030441e-02, 5.19727021e-02, 9.39212367e-02, 1.47521216e+03, 5.21442443e-02
2.60043610e-02, 5.19704446e-02, 9.48921070e-02, 1.47524121e+03, 4.69105393e-02
2.60056779e-02, 5.19681871e-02, 9.58629847e-02, 1.46519873e+03, 4.23132144e-02
2.60069966e-02, 5.19659296e-02, 9.68338549e-02, 1.44674329e+03, 3.84405889e-02
2.60083135e-02, 5.19636683e-02, 9.78047326e-02, 1.42064355e+03, 3.53324004e-02
2.60096323e-02, 5.19614108e-02, 9.87756029e-02, 1.38308435e+03, 3.29089835e-02
2.60109492e-02, 5.19591533e-02, 9.97464806e-02, 1.33283630e+03, 3.10361572e-02
2.60122661e-02, 5.19568957e-02, 1.00717351e-01, 1.28376001e+03, 2.96581779e-02
2.60135848e-02, 5.19546345e-02, 1.01688229e-01, 1.24733997e+03, 2.87717469e-02
2.60149017e-02, 5.19523770e-02, 1.02659099e-01, 1.21992249e+03, 2.83013973e-02
2.60162205e-02, 5.19501194e-02, 1.03629977e-01, 1.19558850e+03, 2.81199999e-02
2.60175373e-02, 5.19478582e-02, 1.04600847e-01, 1.17204187e+03, 2.81199906e-02
2.60188542e-02, 5.19456007e-02, 1.05571724e-01, 1.14894946e+03, 2.82276347e-02
2.60201730e-02, 5.19433431e-02, 1.06542595e-01, 1.12509619e+03, 2.84134354e-02
2.60214899e-02, 5.19410856e-02, 1.07513472e-01, 1.09799854e+03, 2.85975505e-02
2.60228068e-02, 5.19388244e-02, 1.08484343e-01, 1.06850269e+03, 2.87002269e-02
2.60241255e-02, 5.19365668e-02, 1.09455220e-01, 1.04093054e+03, 2.87509989e-02
2.60254424e-02, 5.19343093e-02, 1.10426091e-01, 1.01803046e+03, 2.88323704e-02
2.60267612e-02, 5.19320481e-02, 1.11396968e-01, 9.99253723e+02, 2.89093535e-02
2.60280780e-02, 5.19297905e-02, 1.12367839e-01, 9.83526062e+02, 2.89645232e-02
2.60293949e-02, 5.19275330e-02, 1.13338716e-01, 9.67541016e+02, 2.90712900e-02
2.60307137e-02, 5.19252755e-02, 1.14309587e-01, 9.47899353e+02, 2.92416047e-02
2.60320306e-02, 5.19230142e-02, 1.15280464e-01, 9.25705261e+02, 2.94654518e-02
2.60333493e-02, 5.19207567e-02, 1.16251335e-01, 9.02699646e+02, 2.97309756e-02
2.60346662e-02, 5.19184992e-02, 1.17222212e-01, 8.78375610e+02, 2.99548507e-02
2.60359831e-02, 5.19162416e-02, 1.18193083e-01, 8.52230286e+02, 3.00583187e-02
2.60373019e-02, 5.19139804e-02, 1.19163960e-01, 8.24959961e+02, 2.99744643e-02
2.60386188e-02, 5.19117229e-02, 1.20134830e-01, 8.04227661e+02, 2.97343358e-02
2.60399375e-02, 5.19094653e-02, 1.21105708e-01, 8.14814758e+02, 2.95224693e-02
2.60412544e-02, 5.19072041e-02, 1.22076578e-01, 8.85316467e+02, 2.95787398e-02
2.60425732e-02, 5.19049428e-02, 1.23047464e-01, 1.00434796e+03, 2.94506531e-02
2.60362625e-02, 5.18964902e-02, 1.24018319e-01, 3.71143738e+02, 5.95897317e-01
2.56249122e-02, 5.26869297e-02, 2.49891710e-02, 3.56443774e+03, 3.70163023e-01
2.56147832e-02, 5.26871346e-02, 2.40183156e-02, 3.66489893e+03, 3.95979375e-01
2.56260559e-02, 5.26844114e-02, 2.59600524e-02, 3.39528638e+03, 3.43117625e-01
2.56271996e-02, 5.26819006e-02, 2.69309264e-02, 3.33198389e+03, 3.34215462e-01
2.56283432e-02, 5.26793860e-02, 2.79018003e-02, 3.31341089e+03, 3.23990136e-01
2.56294888e-02, 5.26768714e-02, 2.88726743e-02, 3.28222046e+03, 3.17452431e-01
2.56306324e-02, 5.26743606e-02, 2.98435483e-02, 3.26388574e+03, 3.11081350e-01
2.56317761e-02, 5.26718460e-02, 3.08144223e-02, 3.24497266e+03, 3.05999964e-01
2.56329197e-02, 5.26693314e-02, 3.17852944e-02, 3.22861450e+03, 3.01131159e-01
2.56340634e-02, 5.26668206e-02, 3.27561684e-02, 3.21209546e+03, 2.96769887e-01
2.56352071e-02, 5.26643060e-02, 3.37270424e-02, 3.19619360e+03, 2.92586565e-01
2.56363507e-02, 5.26617914e-02, 3.46979164e-02, 3.18070264e+03, 2.88668126e-01
2.56374944e-02, 5.26592769e-02, 3.56687903e-02, 3.16532275e+03, 2.84902483e-01
2.56386381e-02, 5.26567660e-02, 3.66396643e-02, 3.15028979e+03, 2.81306684e-01
2.56397817e-02, 5.26542515e-02, 3.76105383e-02, 3.13647266e+03, 2.77885824e-01
2.56409273e-02, 5.26517369e-02, 3.85814123e-02, 3.12370825e+03, 2.74641871e-01
2.56420709e-02, 5.26492223e-02, 3.95522863e-02, 3.11215308e+03, 2.71568358e-01
2.56432146e-02, 5.26467115e-02, 4.05231602e-02, 3.10191260e+03, 2.68672943e-01
2.56443582e-02, 5.26441969e-02, 4.14940342e-02, 3.09337988e+03, 2.65954524e-01
2.56455019e-02, 5.26416823e-02, 4.24649082e-02, 3.08708862e+03, 2.63421744e-01
2.56466474e-02, 5.26391678e-02, 4.34357822e-02, 3.08217188e+03, 2.61061221e-01
2.56477911e-02, 5.26366532e-02, 4.44066562e-02, 3.07795581e+03, 2.58872509e-01
2.56489348e-02, 5.26341386e-02, 4.53775302e-02, 3.07502661e+03, 2.56880015e-01
2.56500803e-02, 5.26316240e-02, 4.63484041e-02, 3.07342627e+03, 2.55080312e-01
2.56512240e-02, 5.26291095e-02, 4.73192781e-02, 3.07295264e+03, 2.53460139e-01
2.56523676e-02, 5.26265986e-02, 4.82901521e-02, 3.07336475e+03, 2.52008826e-01
2.56535113e-02, 5.26240841e-02, 4.92610261e-02, 3.07445630e+03, 2.50715554e-01
2.56546568e-02, 5.26215695e-02, 5.02319001e-02, 3.07606079e+03, 2.49562949e-01
2.56558005e-02, 5.26190549e-02, 5.12027740e-02, 3.07793555e+03, 2.48529986e-01
2.56569441e-02, 5.26165403e-02, 5.21736480e-02, 3.07972974e+03, 2.47583941e-01
2.56580897e-02, 5.26140258e-02, 5.31445220e-02, 3.08107422e+03, 2.46690899e-01
2.56592333e-02, 5.26115112e-02, 5.41153997e-02, 3.08213330e+03, 2.45845050e-01
2.56603789e-02, 5.26089966e-02, 5.50862737e-02, 3.08223730e+03, 2.44998425e-01
2.56615225e-02, 5.26064821e-02, 5.60571477e-02, 3.08060938e+03, 2.44092494e-01
2.56626662e-02, 5.26039675e-02, 5.70280217e-02, 3.07735986e+03, 2.43105829e-01
2.56638117e-02, 5.26014529e-02, 5.79988956e-02, 3.07229395e+03, 2.42004588e-01
2.56649554e-02, 5.25989346e-02, 5.89697696e-02, 3.06520313e+03, 2.40753800e-01
2.56661009e-02, 5.25964200e-02, 5.99406436e-02, 3.05580811e+03, 2.39317432e-01
2.56672446e-02, 5.25939055e-02, 6.09115176e-02, 3.04386646e+03, 2.37658858e-01
2.56683901e-02, 5.25913909e-02, 6.18823916e-02, 3.02920288e+03, 2.35739350e-01
2.56695338e-02, 5.25888763e-02, 6.28532618e-02, 3.01165771e+03, 2.33492881e-01
2.56706793e-02, 5.25863618e-02, 6.38241395e-02, 2.99121436e+03, 2.30908155e-01
2.56718230e-02, 5.25838472e-02, 6.47950098e-02, 2.96787451e+03, 2.28015035e-01
2.56729685e-02, 5.25813289e-02, 6.57658875e-02, 2.94184204e+03, 2.24886954e-01
2.56741121e-02, 5.25788143e-02, 6.67367578e-02, 2.91323975e+03, 2.21569642e-01
2.56752577e-02, 5.25762998e-02, 6.77076355e-02, 2.88223730e+03, 2.17895329e-01
2.56764013e-02, 5.25737852e-02, 6.86785057e-02, 2.84942407e+03, 2.13944077e-01
2.56775469e-02, 5.25712706e-02, 6.96493834e-02, 2.81504883e+03, 2.09736347e-01
2.56786924e-02, 5.25687523e-02, 7.06202537e-02, 2.77892651e+03, 2.05629900e-01
2.56798360e-02, 5.25662377e-02, 7.15911314e-02, 2.74052637e+03, 2.01869756e-01
2.56809816e-02, 5.25637232e-02, 7.25620016e-02, 2.69889526e+03, 1.98551998e-01
2.56821271e-02, 5.25612049e-02, 7.35328794e-02, 2.65229761e+03, 1.95595086e-01
2.56832708e-02, 5.25586903e-02, 7.45037496e-02, 2.59896851e+03, 1.93528146e-01
2.56844163e-02, 5.25561757e-02, 7.54746273e-02, 2.53843188e+03, 1.92507803e-01
2.56855618e-02, 5.25536574e-02, 7.64454976e-02, 2.47029785e+03, 1.92193270e-01
2.56867055e-02, 5.25511429e-02, 7.74163753e-02, 2.39421289e+03, 1.93162426e-01
2.56878510e-02, 5.25486283e-02, 7.83872455e-02, 2.30753516e+03, 1.95344627e-01
2.56889965e-02, 5.25461100e-02, 7.93581232e-02, 2.20432666e+03, 1.97424680e-01
2.56901402e-02, 5.25435954e-02, 8.03289935e-02, 2.07917139e+03, 1.98212653e-01
2.56912857e-02, 5.25410809e-02, 8.12998712e-02, 1.93241138e+03, 1.96685895e-01
2.56924313e-02, 5.25385626e-02, 8.22707415e-02, 1.77507727e+03, 1.91083774e-01
2.56935768e-02, 5.25360480e-02, 8.32416192e-02, 1.62649902e+03, 1.80805281e-01
2.56947223e-02, 5.25335297e-02, 8.42124894e-02, 1.50481543e+03, 1.66631296e-01
2.56958660e-02, 5.25310151e-02, 8.51833671e-02, 1.41882922e+03, 1.50104955e-01
2.56970115e-02, 5.25284968e-02, 8.61542374e-02, 1.36695813e+03, 1.33089319e-01
2.56981570e-02, 5.25259823e-02, 8.71251151e-02, 1.34076672e+03, 1.16968498e-01
2.56993026e-02, 5.25234640e-02, 8.80959854e-02, 1.33094800e+03, 1.02582298e-01
2.57004481e-02, 5.25209494e-02, 8.90668631e-02, 1.33212231e+03, 9.03838873e-02
2.57015936e-02, 5.25184311e-02, 9.00377333e-02, 1.34014221e+03, 8.01308006e-02
2.57027373e-02, 5.25159165e-02, 9.10086110e-02, 1.35247046e+03, 7.15942532e-02
2.57038828e-02, 5.25133982e-02, 9.19794813e-02, 1.37578040e+03, 6.45395070e-02
2.57050283e-02, 5.25108799e-02, 9.29503590e-02, 1.40710803e+03, 5.84531389e-02
2.57061739e-02, 5.25083654e-02, 9.39212292e-02, 1.43102271e+03, 5.29709570e-02
2.57073194e-02, 5.25058471e-02, 9.48921070e-02, 1.44220752e+03, 4.80329543e-02
2.57084649e-02, 5.25033288e-02, 9.58629772e-02, 1.44270068e+03, 4.37774658e-02
2.57096104e-02, 5.25008142e-02, 9.68338549e-02, 1.43255359e+03, 4.02139574e-02
2.57107560e-02, 5.24982959e-02, 9.78047252e-02, 1.41071777e+03, 3.72329168e-02
2.57119015e-02, 5.24957776e-02, 9.87756029e-02, 1.37398535e+03, 3.47309969e-02
2.57130470e-02, 5.24932630e-02, 9.97464731e-02, 1.32545508e+03, 3.26547921e-02
2.57141925e-02, 5.24907447e-02, 1.00717351e-01, 1.28027502e+03, 3.10082324e-02
2.57153381e-02, 5.24882264e-02, 1.01688221e-01, 1.24600476e+03, 2.98278779e-02
2.57164836e-02, 5.24857119e-02, 1.02659099e-01, 1.21820923e+03, 2.90773045e-02
2.57176291e-02, 5.24831936e-02, 1.03629969e-01, 1.19242651e+03, 2.86567789e-02
2.57187746e-02, 5.24806753e-02, 1.04600847e-01, 1.16744995e+03, 2.84772329e-02
2.57199202e-02, 5.24781570e-02, 1.05571717e-01, 1.14322388e+03, 2.84690857e-02
2.57210676e-02, 5.24756387e-02, 1.06542595e-01, 1.11815479e+03, 2.85853110e-02
2.57222131e-02, 5.24731241e-02, 1.07513465e-01, 1.09013684e+03, 2.87265982e-02
2.57233586e-02, 5.24706058e-02, 1.08484343e-01, 1.06098584e+03, 2.88178045e-02
2.57245041e-02, 5.24680875e-02, 1.09455213e-01, 1.03460767e+03, 2.88904812e-02
2.57256497e-02, 5.24655692e-02, 1.10426091e-01, 1.01300305e+03, 2.89975666e-02
2.57267952e-02, 5.24630509e-02, 1.11396961e-01, 9.95532593e+02, 2.91011594e-02
2.57279407e-02, 5.24605326e-02, 1.12367839e-01, 9.80842834e+02, 2.91991383e-02
2.57290881e-02, 5.24580143e-02, 1.13338709e-01, 9.65791748e+02, 2.93553639e-02
2.57302336e-02, 5.24554960e-02, 1.14309587e-01, 9.47335571e+02, 2.95718797e-02
2.57313792e-02, 5.24529815e-02, 1.15280457e-01, 9.26331787e+02, 2.98273861e-02
2.57325247e-02, 5.24504632e-02, 1.16251335e-01, 9.04279175e+02, 3.00990622e-02
2.57336721e-02, 5.24479449e-02, 1.17222205e-01, 8.80677063e+02, 3.03092767e-02
2.57348176e-02, 5.24454266e-02, 1.18193083e-01, 8.55115723e+02, 3.03942561e-02
2.57359631e-02, 5.24429083e-02, 1.19163953e-01, 8.28408997e+02, 3.02951969e-02
2.57371087e-02, 5.24403900e-02, 1.20134830e-01, 8.08052429e+02, 3.00535988e-02
2.57382561e-02, 5.24378717e-02, 1.21105701e-01, 8.18723633e+02, 2.98633128e-02
2.57394016e-02, 5.24353534e-02, 1.22076578e-01, 8.87256409e+02, 2.99116559e-02
2.57405471e-02, 5.24328351e-02, 1.23047449e-01, 1.00546973e+03, 2.98067331e-02
2.57419869e-02, 5.24287894e-02, 1.24018319e-01, 3.71963928e+02, 6.03643298e-01
2.53714528e-02, 5.32562137e-02, 2.49891803e-02, 3.64759814e+03, 4.35894340e-01
2.53699329e-02, 5.32606654e-02, 2.40183156e-02, 3.76847412e+03, 4.68543768e-01
2.53723897e-02, 5.32534532e-02, 2.59600505e-02, 3.45843237e+03, 4.00151074e-01
2.53733285e-02, 5.32506965e-02, 2.69309245e-02, 3.39348828e+03, 3.88664633e-01
2.53742673e-02, 5.32479361e-02, 2.79017985e-02, 3.37252417e+03, 3.77060771e-01
2.53752060e-02, 5.32451756e-02, 2.88726725e-02, 3.34134106e+03, 3.69034231e-01
2.53761467e-02, 5.32424152e-02, 2.98435465e-02, 3.32337109e+03, 3.61563653e-01
2.53770854e-02, 5.32396547e-02, 3.08144204e-02, 3.30483569e+03, 3.55484605e-01
2.53780242e-02, 5.32368943e-02, 3.17852944e-02, 3.28905981e+03, 3.49683613e-01
2.53789630e-02, 5.32341339e-02, 3.27561684e-02, 3.27287671e+03, 3.44422877e-01
2.53799018e-02, 5.32313697e-02, 3.37270424e-02, 3.25731763e+03, 3.39365184e-01
2.53808405e-02, 5.32286093e-02, 3.46979164e-02, 3.24150439e+03, 3.34563315e-01
2.53817793e-02, 5.32258488e-02, 3.56687903e-02, 3.22634351e+03, 3.29942852e-01
2.53827199e-02, 5.32230884e-02, 3.66396643e-02, 3.21181909e+03, 3.25517237e-01
2.53836587e-02, 5.32203279e-02, 3.76105383e-02, 3.19780688e+03, 3.21228534e-01
2.53845975e-02, 5.32175638e-02, 3.85814123e-02, 3.18469116e+03, 3.17110479e-01
2.53855363e-02, 5.32148033e-02, 3.95522863e-02, 3.17267139e+03, 3.13160598e-01
2.53864769e-02, 5.32120429e-02, 4.05231602e-02, 3.16169141e+03, 3.09376895e-01
2.53874157e-02, 5.32092825e-02, 4.14940342e-02, 3.15171460e+03, 3.05744231e-01
2.53884364e-02, 5.32065518e-02, 4.24649082e-02, 3.14338599e+03, 3.02321374e-01
2.53896452e-02, 5.32038957e-02, 4.34357822e-02, 3.13697290e+03, 2.99162120e-01
2.53908522e-02, 5.32012396e-02, 4.44066562e-02, 3.13183496e+03, 2.96225786e-01
2.53920611e-02, 5.31985871e-02, 4.53775302e-02, 3.12800171e+03, 2.93496013e-01
2.53932700e-02, 5.31959310e-02, 4.63484041e-02, 3.12560278e+03, 2.90980369e-01
2.53944770e-02, 5.31932749e-02, 4.73192781e-02, 3.12445190e+03, 2.88663417e-01
2.53956858e-02, 5.31906188e-02, 4.82901521e-02, 3.12431665e+03, 2.86531448e-01
2.53968947e-02, 5.31879663e-02, 4.92610261e-02, 3.12507300e+03, 2.84575880e-01
2.53981017e-02, 5.31853102e-02, 5.02319001e-02, 3.12656055e+03, 2.82778084e-01
2.53993105e-02, 5.31826578e-02, 5.12027740e-02, 3.12852588e+03, 2.81114459e-01
2.54005194e-02, 5.31800017e-02, 5.21736480e-02, 3.13075293e+03, 2.79557347e-01
2.54017264e-02, 5.31773455e-02, 5.31445220e-02, 3.13294580e+03, 2.78078169e-01
2.54029352e-02, 5.31746931e-02, 5.41153960e-02, 3.13532373e+03, 2.76677310e-01
2.54041422e-02, 5.31720370e-02, 5.50862700e-02, 3.13724219e+03, 2.75303572e-01
2.54053511e-02, 5.31693846e-02, 5.60571440e-02, 3.13787109e+03, 2.73892671e-01
2.54065581e-02, 5.31667285e-02, 5.70280179e-02, 3.13731226e+03, 2.72426575e-01
2.54077669e-02, 5.31640761e-02, 5.79988919e-02, 3.13538330e+03, 2.70868719e-01
2.54089739e-02, 5.31614199e-02, 5.89697659e-02, 3.13184448e+03, 2.69179672e-01
2.54101828e-02, 5.31587675e-02, 5.99406399e-02, 3.12648145e+03, 2.67327249e-01
2.54113898e-02, 5.31561114e-02, 6.09115139e-02, 3.11905688e+03, 2.65273273e-01
2.54125986e-02, 5.31534590e-02, 6.18823878e-02, 3.10928735e+03, 2.62970001e-01
